Additionally, these factors are derived from data collected 1 to 2 years prior to publication. Therefore, there exists a possibility that they may not accurately represent the latest vehicle models currently available in the market. As such, users are advised to exercise discretion and consider the potential limitations of these factors when interpreting and applying them in their analyses or decision-making processes.									
Are the radiative forcing effects of non-CO2 emissions considered?									
Aviation is the only form of transport where the effects of radiative forcing are considered to be significant.									
For information about how the conversion factors have been derived, please refer to the 'Methodology paper' that accompanies the conversion factors.									

===== SC1-Mobile com2 =====
UK Government GHG Conversion Factors for Company Reporting									
Delivery vehicles									
Index									
Emissions source:	Delivery vehicles	Next publication date: 	June 2026	Factor set:	Full set				
Scope:	Scope 1	Version:	1	Year:	2025				
Delivery vehicles conversion factors should be used to report travel in vans/light goods vehicles (LGVs) and heavy goods vehicles (HGVs) owned or controlled by the reporting organisation.  This does not include hired vans or courier services provided by other organisations.									
Guidance									
●  For delivery vehicles where an organisation has data in litres of fuel or kWh electricity used, the ‘fuels’ or 'electricity' conversion factors should be applied, which provide more accurate emissions results.									
●  For delivery vehicles that run on biofuels, please refer to the ‘Bioenergy' sheet in this workbook. Note any vehicle running on biofuel should also have an ‘outside of scopes’ CO2 figure reported separately. See the 'Outside of scopes' tab for more detail on this.									
●  All HGVs are assumed to be diesel (there are few alternatively fuelled HGVs on the road in the UK).									
●  Emissions from a vehicle used by an organisation, but isn't owned by them, can be reported in Scope 3 instead of Scope 1, using the same factors. These factors can also be found in the Scope 3 under ‘freighting goods’ or ‘managed assets -vehicles’.									
● For delivery vehicles using electricity (i.e. Plug-in Hybrid Electric Vehicles and Battery Electric Vehicles) the emission factors presented here only include the conventional fuel use (i.e. petrol or diesel), where relevant, and you should IN ADDITION use the emission factors provided in the 'UK electricity for EVs' and 'UK electricity T&D for EVs' tables to calculate the emissions due to the average electricity consumption.									
● Please see the FAQs at the bottom of this page for further information on the conversion factors for delivery vehicles. 									
Example of calculating emissions from delivery vehicles									
Company F needs to report the emissions from its vans and HGVs - this is a Scope 1 emission. 									
Company F uses conversion factors appropriate to each of its vans. For example, its largest van can be laden up to a maximum gross vehicle weight of 3.5 tonnes. Therefore company F selects the class III (1.74 tonne - 3.5 tonne) van.									
For its other HGVs, company F knows the vehicles fall into the ‘rigid >3.5t-7.5t’ category. However, it does not know, on average, how full its HGVs are. Therefore, it selects  the conversion factor with the 'average laden' weight.									
The activity data (km) for each set of vans and HGVs is multiplied by the appropriate conversion factors to produce company F's delivery vehicle emissions.									
			Diesel				Petrol		
Activity	Type	Unit	kg CO2e	kg CO2e of CO2 per unit	kg CO2e of CH4 per unit	kg CO2e of N2O per unit	kg CO2e	kg CO2e of CO2 per unit	kg CO2e of CH4 per unit
Vans	Class I (up to 1.305 tonnes)	km	0.15738	0.15572	4.86077670538599e-06	0.00165	0.20188	0.20118	0.00027
		miles	0.25329	0.25061	1e-05	0.00267	0.3249	0.32377	0.00043
	Class II (1.305 to 1.74 tonnes)	km	0.1926	0.19094	4.86077670538599e-06	0.00165	0.20874	0.20804	0.00027
		miles	0.30996	0.30728	1e-05	0.00267	0.33594	0.33481	0.00043
	Class III (1.74 to 3.5 tonnes)	km	0.27878	0.27712	4.86077670538599e-06	0.00165	0.33845	0.33775	0.00027
		miles	0.44866	0.44598	1e-05	0.00267	0.54468	0.54355	0.00043
	Average (up to 3.5 tonnes)	km	0.25561	0.25395	4.86077670538599e-06	0.00165	0.21335	0.21265	0.00027
		miles	0.41138	0.4087	1e-05	0.00267	0.34336	0.34223	0.00043
			0% Laden				50% Laden		
Activity	Type	Unit	kg CO2e	kg CO2e of CO2 per unit	kg CO2e of CH4 per unit	kg CO2e of N2O per unit	kg CO2e	kg CO2e of CO2 per unit	kg CO2e of CH4 per unit
HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)	km	0.46138	0.45595	0.00011	0.00532	0.50103	0.4956	0.00011
		miles	0.74251	0.73378	0.00018	0.00855	0.80632	0.79759	0.00018
	Rigid (>7.5 tonnes-17 tonnes)	km	0.55061	0.54399	0.00013	0.00648	0.62832	0.6217	0.00013
		miles	0.88612	0.87546	0.00022	0.01043	1.01119	1.00053	0.00022
	Rigid (>17 tonnes)	km	0.774	0.76318	0.00022	0.01059	0.94152	0.9307	0.00022
		miles	1.24562	1.22821	0.00037	0.01704	1.51523	1.49782	0.00037
	All rigids	km	0.67912	0.67005	0.00019	0.00888	0.80803	0.79896	0.00019
		miles	1.09292	1.07833	0.0003	0.01429	1.3004	1.28581	0.0003
	Articulated (>3.5 - 33t)	km	0.62775	0.61554	0.00012	0.01209	0.78163	0.76942	0.00012
		miles	1.01024	0.99061	0.00019	0.01944	1.25789	1.23826	0.00019
	Articulated (>33t)	km	0.64734	0.63282	0.00015	0.01438	0.85827	0.84375	0.00015
		miles	1.04178	1.01842	0.00022	0.02314	1.38125	1.35789	0.00022
	All artics	km	0.64659	0.63216	0.00015	0.01428	0.85536	0.84093	0.00015
		miles	1.04057	1.01736	0.00022	0.02299	1.37656	1.35335	0.00022
	All HGVs	km	0.65975	0.64764	0.00016	0.01195	0.83589	0.82378	0.00016
		miles	1.06176	1.04228	0.00026	0.01923	1.34523	1.32575	0.00026
			0% Laden				50% Laden		
Activity	Type	Unit	kg CO2e	kg CO2e of CO2 per unit	kg CO2e of CH4 per unit	kg CO2e of N2O per unit	kg CO2e	kg CO2e of CO2 per unit	kg CO2e of CH4 per unit
HGVs refrigerated (all diesel)	Rigid (>3.5 - 7.5 tonnes)	km	0.54937	0.54394	0.00011	0.00532	0.59667	0.59124	0.00011
		miles	0.88412	0.87539	0.00018	0.00855	0.96024	0.95151	0.00018
	Rigid (>7.5 tonnes-17 tonnes)	km	0.65559	0.64897	0.00013	0.00648	0.7483	0.74168	0.00013
		miles	1.05508	1.04442	0.00022	0.01043	1.20428	1.19362	0.00022
	Rigid (>17 tonnes)	km	0.92128	0.91046	0.00022	0.01059	1.12114	1.11032	0.00022
		miles	1.48266	1.46525	0.00037	0.01704	1.8043	1.78689	0.00037
	All rigids	km	0.80843	0.79936	0.00019	0.00888	0.96223	0.95316	0.00019
		miles	1.30103	1.28644	0.0003	0.01429	1.54855	1.53396	0.0003
	Articulated (>3.5 - 33t)	km	0.72566	0.71345	0.00012	0.01209	0.90403	0.89182	0.00012
		miles	1.16782	1.14819	0.00019	0.01944	1.45487	1.43524	0.00019
	Articulated (>33t)	km	0.748	0.73348	0.00015	0.01438	0.99249	0.97797	0.00015
		miles	1.20378	1.18042	0.00022	0.02314	1.59725	1.57389	0.00022
	All artics	km	0.74715	0.73272	0.00015	0.01428	0.98913	0.9747	0.00015
		miles	1.20241	1.1792	0.00022	0.02299	1.59184	1.56863	0.00022
	All HGVs	km	0.77175	0.75964	0.00016	0.01195	0.97835	0.96624	0.00016
		miles	1.242	1.22252	0.00026	0.01923	1.5745	1.55502	0.00026
FAQs									
What is gross vehicle weight?									
The gross vehicle weight value is the maximum operating weight of the vehicle including passengers, cargo and any additional body work (for example, tail lift or box section). This excludes the weight of any additional trailers.									
What is an average payload?									
Payload is the weight of goods being transported by a vehicle – typically stated in tonnes. Average payload in this context is the average amount of goods a vehicle of a given type is carrying.									
Which tables do I need to use to capture all the emissions resulting from the use of my plug-in electric vehicles (PHEVs)?									
	Method 1: Energy consumption								
	Emissions =  Total energy consumption (fuel, electricity)  x  Emission Factors (fuel, electricity)								
		Scope	Car	Car	Van	Van	Includes		
			Plug-in Hybrid Electric Vehicle	Battery Electric Vehicle	Plug-in Hybrid Electric Vehicle	Battery Electric Vehicle			
	Fuels	Scope 1	YES	NO	YES	NO	Scope 1 emissions from use of petrol or diesel.		
	WTT- fuels	Scope 3	YES	NO	YES	NO	WTT Scope 3 emissions from use of petrol and diesel.		
	UK Electricity	Scope 2	YES	YES	YES	YES	Scope 2 emissions from use of electricity.		
	Transmission and distribution	Scope 3	YES	YES	YES	YES	Scope 3 emissions from T&D losses from use of electricity.		
	WTT- UK & overseas elec	Scope 3	YES	YES	YES	YES	Scope 3 emissions from WTT emissions from use of electricity.		
	Method 2: Generic vehicle emission factors								
	Emissions =  Total activity for vehicle category (in km, miles or tonne-km)  x  Emission Factor								
	Note: the emission factors already account for the average share of driving using electricity or conventional fuel for plug-in hybrid electric vehicles, so the total number of km / miles / tonne-km should be used in calculations.								
	Sum of elements:      A + C   OR  B + C								
		Scope	Car	Car	Van	Van	Includes		
			Plug-in Hybrid Electric Vehicle	Battery Electric Vehicle	Plug-in Hybrid Electric Vehicle	Battery Electric Vehicle			
A	Passenger vehicles	Scope 1	YES	NO			Only Scope 1 emissions from petrol or diesel use.		
A	Delivery vehicles	Scope 1			YES	NO	Only Scope 1 emissions from petrol or diesel use.		
A	UK electricity for EVs	Scope 2	YES	YES	YES	YES	Only Scope 2 emissions from electricity use.		
A	UK electricity T&D for EVs	Scope 3	YES	YES	YES	YES	Only Scope 3 emissions from electricity T&D losses.		
	OR								
B	Business travel- land	Scope 3	YES	YES			Sum of Scope 1 and Scope 2, plus Scope 3 electricity T&D losses.		
B	Freighting goods	Scope 3			YES	YES	Sum of Scope 1 and Scope 2, plus Scope 3 electricity T&D losses.		
B	Managed assets- vehicles	Scope 3	YES	YES	YES	YES	Sum of Scope 1 and Scope 2, plus Scope 3 electricity T&D losses.		
	AND								
C	WTT- pass vehs & travel- land	Scope 3	YES	YES			Only Scope 3 WTT emissions (all fuel types, electricity)		
C	WTT- delivery vehs & freight	Scope 3			YES	YES	Only Scope 3 WTT emissions (all fuel types, electricity)		
	Example: 
Company B wants to report on its Scope 1 fuel emissions from a large PHEV car (if the car model is known, the market and size can be checked from the table in the Methodology Paper):								
	Situation A) 
Company B has data in fuel (in litres) and electricity (kWh) consumed, the ‘fuels’ and 'UK electricity' conversion factors should be applied, which provide more accurate emissions results. 
"Method 1: Energy consumption" should be used.
Emissions =  Total energy consumption (fuel, electricity)  x  Emission Factors (fuel, electricity)
- Some PHEVs' onboard data can provide information on the electric and fuel consumption, try to consult the vehicle's user manual or contact the manufacturer for instructions on accessing this information. These can be used to estimate fuel (in litres) and electricity (kWh) consumed.								
	Situation B) 
If there is no data available to estimate fuel/electricity consumption, or how much of the mileage is driven by fuel compared to mileage driven by electricity. Only the total mileage is known.
"Method 2: Generic vehicle emission factors" should be used.	
Emissions =  Total activity for vehicle category (in km, miles or tonne-km)  x  Emission Factor									
	A worked example of "Method 2: Generic vehicle emission factors":
- The PHEV car has travelled 10,000 miles in a year.
- In 2023, the conversion factors for PHEV Car (Large): 0.11397 kg CO2e / mile;
Emissions =  Total activity for vehicle category (in km, miles or tonne-km)  x  Emission Factor
= 10,000 miles x 0.11397 kg CO2e / mile = 1140 kg CO2e. 
Note: the emission factors already account for the average share of driving using electricity or conventional fuel for plug-in hybrid electric vehicles, so the total number of km / miles / tonne-km should be used in calculations.
Emissions from the electricity consumed by the PHEV can be calculated by applying conversion factors in Scope 2 "UK electricity for EVs", Scope 3 "UK electricity T&D for EVs" and "WTT- pass vehs & travel- land".

Note: If the PHEVs are mostly charged in an organisation's sites, care should be taken to avoid double counting with an organisation's general electricity consumption.								
	Note: The Plug-in Hybrid Electric Vehicle category also includes Range-Extended Electric Vehicles (also known as REEVs, ER-EVs or REX).								
Why are emission factors for certain types of electric vehicle missing?									
At the moment there are only a limited number of electric vehicle models on the market, and certain categories are not yet represented by battery electric vehicle or plug-in hybrid electric vehicles.  Emission factors  will be added in future updates for these vehicle types, when models in these categories become available in the UK market/fleet.									
Are the radiative forcing effects of non-CO2 emissions considered?									
Aviation is the only form of transport where the effects of radiative forcing are considered to be significant.									
For information about how the conversion factors have been derived, please refer to the 'Methodology paper' that accompanies the conversion factors.									

===== SC1 - Fugitive Emission =====
UK Government GHG Conversion Factors for Company Reporting									
Refrigerant & other									
Index									
Emissions source:	Refrigerant & other	Next publication date: 	June 2026	Factor set:	Full set				
Scope:	Scope 1	Version:	1	Year:	2025				
Refrigerant and other conversion factors should be used for the purpose of reporting leakage from air-conditioning, refrigeration units or the release to the atmosphere of other gases that have global warming potential (GWP).									
Guidance									
●  The refrigerants and gases in the table are slightly different to the other conversion factor tables.  In this case the gases emitted have a global warming influence themselves and the conversion factor allows the global warming potential (GWP) of that gas to be expressed in terms of kilogrammes of carbon dioxide equivalent (kg CO2e), this is slightly different to most of the factors where the emissions occur after combustion/use of the fuel/material etc.  These conversions can, however, be used in the normal way for reporting purposes.									
●  The Kyoto Protocol and Montreal Protocol listed gases are primarily based on the Intergovernmental Panel on Climate Change (IPCC) Fifth Assessment Report (AR5) over a 100-year period excl. feedback loops (this is consistent with reporting under the Paris Agreement). In some cases AR4, AR6 or estimates presented in the EU F-gas regulations annexes are used instead where AR5 values are not available.
									
●  From 01 Jan 2019,  the Kigali amendment came into force, HFCs and HFC blends are now both Kyoto Protocol and Montreal Gases.									
Example of calculating emissions from refrigerants and other process gases with a GWP									
Company D need to report on the refrigerants that leak from their air conditioning equipment at their HQ each year (sometimes called fugitive emissions).  These are considered to be Scope 1 emissions for company D.  To calculate the leakage, they simply note how much they have had to 'top up' the refrigerant over the last year.									
The 'top up' data (in kg) is multiplied by the applicable conversion factor to their refrigerant type to produce company D's direct emissions from refrigerant.									
			Emissions including only Kyoto products	Emissions including only non-Kyoto products	Total emissions including non-Kyoto products				
Activity	Emission	Unit	kg CO2e	kg CO2e	kg CO2e				
Kyoto protocol products	Carbon dioxide	kg	1		1				
	Methane	kg	28		28				
	Nitrous oxide	kg	265		265				
	HFC-23	kg	12400		12400				
	HFC-32	kg	677		677				
	HFC-41	kg	116		116				
	HFC-125	kg	3170		3170				
	HFC-134	kg	1120		1120				
	HFC-134a	kg	1300		1300				
	HFC-143	kg	328		328				
	HFC-143a	kg	4800		4800				
	HFC-152a	kg	138		138				
	HFC-227ea	kg	3350		3350				
	HFC-236fa	kg	8060		8060				
	HFC-245fa	kg	858		858				
	HFC-43-I0mee	kg	1650		1650				
	Perfluoromethane (PFC-14)	kg	6630		6630				
	Perfluoroethane (PFC-116)	kg	11100		11100				
	Perfluoropropane (PFC-218)	kg	8900		8900				
	Perfluorocyclobutane (PFC-318)	kg	9540		9540				
	Perfluorobutane (PFC-3-1-10)	kg	9200		9200				
	Perfluoropentane (PFC-4-1-12)	kg	8550		8550				
	Perfluorohexane (PFC-5-1-14)	kg	7910		7910				
	PFC-9-1-18	kg	7190		7190				
	Perfluorocyclopropane	kg	9200		9200				
	Sulphur hexafluoride (SF6)	kg	23500		23500				
	HFC-152	kg	16		16				
	HFC-161	kg	4		4				
	HFC-236cb	kg	1210		1210				
	HFC-236ea	kg	1330		1330				
	HFC-245ca	kg	716		716				
	HFC-365mfc	kg	804		804				
	Nitrogen trifluoride	kg	16100		16100				
			Emissions including only Kyoto products	Emissions including only non-Kyoto products	Total emissions including non-Kyoto products				
Activity	Emission	Unit	kg CO2e	kg CO2e	kg CO2e				
Blends	R401A	kg	18	1112	1130				
	R401B	kg	15	1221	1236				
	R401C	kg	21	855	876				
	R402A	kg	1902	669	2571				
	R402B	kg	1205	1056	2261				
	R403A	kg	1780	1320	3100				
	R403B	kg	3471	986	4457				
	R404A	kg	3943		3943				
	R405A	kg	3920	901	4821				
	R406A	kg		1780	1780				
	R407A	kg	1923		1923				
	R407B	kg	2547		2547				
	R407C	kg	1624		1624				
	R407D	kg	1487		1487				
	R407E	kg	1425		1425				
	R407F	kg	1674		1674				
	R408A	kg	2430	827	3257				
	R409A	kg		1485	1485				
	R409B	kg		1474	1474				
	R410A	kg	1924		1924				
	R410B	kg	2048		2048				
	R411A	kg	15	1540	1555				
	R411B	kg	4	1654	1659				
	R412A	kg	445	1727	2172				
	R413A	kg	1945		1945				
	R414A	kg		1375	1375				
	R414B	kg		1274	1274				
	R415A	kg	25	1443	1468				
	R415B	kg	104	440	544				
	R416A	kg	767	208	975				
	R417A	kg	2127		2127				
	R417B	kg	2742		2742				
	R417C	kg	1643		1643				
	R418A	kg	3	1690	1693				
	R419A	kg	2688		2688				
	R419B	kg	2161		2161				
	R420A	kg	1144	238	1382				
	R421A	kg	2385		2385				
	R421B	kg	2890		2890				
	R422A	kg	2847		2847				
	R422B	kg	2290		2290				
	R422C	kg	2794		2794				
	R422D	kg	2473		2473				
	R422E	kg	2350		2350				
	R423A	kg	2274		2274				
	R424A	kg	2212		2212				
	R425A	kg	1431		1431				
	R426A	kg	1371		1371				
	R427A	kg	2024		2024				
	R428A	kg	3417		3417				
	R429A	kg	13.8	1.5	15.3				
	R430A	kg	105	1	106				
	R431A	kg	40		40				
	R432A	kg		1.8	1.8				
	R433A	kg		0.64	0.64				
	R433B	kg		0.16	0.16				
	R433C	kg		0.55	0.55				
	R434A	kg	3075		3076				
	R435A	kg	27.6	0.8	28.4				
	R436A	kg		1.35	1.35				
	R436B	kg		1.47	1.47				
	R437A	kg	1639		1639				
	R438A	kg	2059		2059				
	R439A	kg	1828		1828				
	R440A	kg	156		156				
	R441A	kg		0.23	0.23				
	R442A	kg	1754		1754				
	R443A	kg		1	1				
	R444A	kg	88	1	89				
	R445A	kg	117	1	118				
	R500	kg	36	7528	7564				
	R501	kg		3870	3870				
	R502	kg		4786	4786				
	R503	kg	4972	8326	13299				
	R504	kg	326	3973	4299				
	R505	kg		7956	7956				
	R506	kg		3857	3857				
	R507A	kg	3985		3985				
	R508A	kg	11607		11607				
	R508B	kg	11698		11698				
	R509A	kg	4984	774	5758				
	R510A	kg		1.24	1.24				
	R511A	kg	6.9	0.1	7				
	R512A	kg	196		196				
			Emissions including only Kyoto products	Emissions including only non-Kyoto products	Total emissions including non-Kyoto products				
Activity	Emission	Unit	kg CO2e	kg CO2e	kg CO2e				
Montreal protocol products	CFC-11/R11 = trichlorofluoromethane	kg		4660	4660				
	CFC-12/R12 = dichlorodifluoromethane	kg		10200	10200				
	CFC-13	kg		13900	13900				
	CFC-113	kg		5820	5820				
	CFC-114	kg		8590	8590				
	CFC-115	kg		7670	7670				
	Halon-1211	kg		1750	1750				
	Halon-1301	kg		6290	6290				
	Halon-2402	kg		1470	1470				
	Carbon tetrachloride	kg		1730	1730				
	Methyl bromide	kg		2	2				
	Methyl chloroform	kg		160	160				
	HCFC-22/R22 = chlorodifluoromethane	kg		1760	1760				
	HCFC-123	kg		79	79				
	HCFC-124	kg		527	527				
	HCFC-141b	kg		782	782				
	HCFC-142b	kg		1980	1980				
	HCFC-225ca	kg		127	127				
	HCFC-225cb	kg		525	525				
	HCFC-21	kg		148	148				
			Emissions including only Kyoto products	Emissions including only non-Kyoto products	Total emissions including non-Kyoto products				
Activity	Emission	Unit	kg CO2e	kg CO2e	kg CO2e				
Fluorinated ethers	HFE-125	kg		12400	12400				
	HFE-134	kg		5560	5560				
	HFE-143a	kg		523	523				
	HCFE-235da2	kg		491	491				
	HFE-245cb2	kg		654	654				
	HFE-245fa2	kg		812	812				
	HFE-254cb2	kg		301	301				
	HFE-347mcc3	kg		530	530				
	HFE-347pcf2	kg		889	889				
	HFE-356pcc3	kg		413	413				
	HFE-449sl (HFE-7100)	kg		421	421				
	HFE-569sf2 (HFE-7200)	kg		57	57				
	HFE-43-10pccc124 (H-Galden1040x)	kg		2820	2820				
	HFE-236ca12 (HG-10)	kg		5350	5350				
	HFE-338pcc13 (HG-01)	kg		2910	2910				
			Emissions including only Kyoto products	Emissions including only non-Kyoto products	Total emissions including non-Kyoto products				
Activity	Emission	Unit	kg CO2e	kg CO2e	kg CO2e				
Other products	Trifluoromethyl sulphur pentafluoride	kg		17400	17400				
	PFPMIE	kg		9710	9710				
	Dimethylether	kg		1	1				
	Methylene chloride	kg		9	9				
	Methyl chloride	kg		12	12				
	R290 = propane	kg		0.06	0.06				
	R600A = isobutane	kg		3	3				
	R600 = butane	kg		0.006	0.006				
	R601 = n-pentane	kg		5	5				
	R601A = isopentane	kg		5	5				
	R170 = ethane	kg		0.437	0.437				
	R1270 = propylene	kg		2	2				
	R1234yf*	kg		1	1				
	R1234ze*	kg		1	1				
* There is no specific figure available, however it is known that the GWP factor is less than 1 kg CO2e									
FAQs									
Is there any guidance to help me calculate the refrigerant leakage for my particular air conditioning system?									
Further guidance on how to calculate refrigerant leakage is provided in the government 'Environmental reporting guidelines'.									
Do I need to report all refrigerant types and gases with global warming potential in Scope 1?									
No, only Kyoto Protocol gases need to be reported under Scope 1, all non-Kyoto gases (e.g. Montreal Protocol gases) should be reported separately.									
What should I do if the product I use doesn't appear on this list?									
Information on the global warming potential and charge size should be included on a label on products containing these products. As stated at https://www.gov.uk/guidance/labelling-f-gas-equipment-you-produce-import-or-install: 
[Producers, importers or installers of F-gas equipment] must label all products you produce, import or install that contain regulated F-gas. The label must include the:
•	industry name for the F-gas
•	mass of F-gas in the equipment (kg)
•	weight of the F-gas in equivalent tonnes of carbon dioxide
•	global warming potential of the F-gas
									
Labelling requirements have been in place since at least July 2007 when the 2006 EU F-gas regulations (Regulation (EC) No 842/2006) entered into force, and even systems that were installed before this date, if containing more than 3kg of refrigerant, are required to have labels documenting the required regular servicing conducted. In the unlikely scenario where the label does not specify this F-gas information or you cannot find the label, your service engineer should be able to provide the relevant information.
Examples of what labels looks like can be found below.
Note that the GWPs presented on these labels will be included non-Kyoto components, and they use the values specified in legislation (at the time of writing, these are mostly AR4 values, whereas the data presented here are based on AR5 values). Because of the different basis of GWP values, you might want to investigate the composition of the refrigerant on the label by referring to the ASHRAE designations (https://www.ashrae.org/technical-resources/standards-and-guidelines/ashrae-refrigerant-designations), and use the GWP values for each component given above to determine the AR5 GWP of your refrigerant. The AR4 GWP in most cases will be similar to the AR5 value, so the value on the label can be used to check that your calculated value is in the right ballpark.. The non-Kyoto components in newer blends are typically low-GWP, so the GWP will generally be dominated by the Kyoto components.
Note that many substances have multiple names (e.g. as below, HFC-134a is often referred to as R134a).									
For information about the derivation of the conversion factors please refer to accompanying 'Methodology paper' to the conversion factors, which is available on the conversion factors website.									

===== sc 2-UK electricity =====
UK Government GHG Conversion Factors for Company Reporting									
UK electricity									
Index									
Emissions source:	UK electricity	Next publication date: 	June 2026	Factor set:	Full set				
Scope:	Scope 2	Version:	1	Year:	2025				
UK electricity conversion factors should be used to report on electricity used by an organisation at sites owned/controlled by them.  This is reported as a Scope 2, indirect emission.  The conversion factors in this listing are for the electricity supplied to the grid that organisations purchase - they do not include the emissions associated with the transmission and distribution of electricity.									
Guidance									
●  The year displayed alongside the electricity factors is the reporting year for which users should apply these factors. This is based on a calendar reporting year.									
●  The Government's 'Environmental reporting guidelines' require that Scope 2 electricity emissions are reported using location-based grid average emissions factors. A market-based Scope 2 figure may optionally be reported but only in addition to the location-based figure. Market-based emissions reflect a contractual entitlement to claim an emissions rate, allowing for a reduced emission figure where, for example, a renewable energy tariff is backed by certificates to track attributes associated with energy generation. The location-based emissions reflect the average emission of the grid where the energy consumption occurs and is calculated using these UK Electricity grid average factors below. Organisations using a market-based figure may want to consider adding narrative information on whether their contractual arrangements cause additional renewable electricity generation.									
●  We advise that organisations also account for the transmission and distribution (T&D) losses of the electricity they purchase, which occur between the power station and their site(s). They should do so using the ‘transmission and distribution’ factors for UK electricity. The emissions from T&D should be accounted for in Scope 3.									
●  Organisations that generate renewable energy or purchase green energy should refer to chapter 2 of the Government's 'Environmental reporting guidelines' for information on how to account for their electricity use.									
●  If an organisation voluntarily reports the electricity used at a site/for an asset in its supply chain that is not directly under its ownership or control, it may report this electricity in Scope 3. A duplicate set of conversion factors have been provided for this purpose in the Scope 3 listing, under ‘managed assets- electricity’.									
● Where electricity is onsite generated from a renewable source such as PV then the kWh should be reported under scope 1 with 0 emissions for both the electricity fuel source and 0 emissions for the T&D value.									
● Organisations seeking to account for the biogenic CO2 emissions of the electricity they purchase, which come from the combustion of biomass in power stations, should do so using the 'Outside of Scopes' factor for UK electricity.									
Why has the electricity factor changed?									
The UK electricity factor is prone to fluctuate from year to year as the fuel mix consumed in UK power stations (and auto-generators) and the proportion of net imported electricity changes.

These annual changes can be large as the factor depends very heavily on the relative prices of coal and natural gas as well as fluctuations in peak demand and renewables. Given the importance of this factor, the explanation for fluctuations will be presented here henceforth.

In the 2019 GHG Conversion Factors, there was a 10% decrease in the UK Electricity CO2e factor compared to the previous year. In the 2020 update, the CO2e factor decreased (compared with 2019) again by 9%. In the 2021 update, the CO2e factor again decreased by 9% (in comparison to the 2020 update). The above decreases are all due to a decrease in coal use in electricity generation and an increase in renewable generation.

In the 2025 update, the UK Electricity CO2e factor has reduced by approximately 15% since 2024. The decrease is due to less natural gas use in power stations, an increase in renewable energy, and an increase in net imports of relatively low carbon electricity.									
Example of calculating emissions from UK electricity									
Company G reports the emissions from the electricity it uses, which can be found by reading its electricity meters or gathering data from utility bills. 									
The kWh electricity use is multiplied by the ‘electricity generated’ figure appropriate to the reporting year to produce company G's UK Scope 2 electricity emissions.									
Activity	Country	Unit	Year	kg CO2e	kg CO2e of CO2 per unit	kg CO2e of CH4 per unit	kg CO2e of N2O per unit		
Electricity generated	Electricity: UK	kWh	2025	0.177	0.17489	0.0009	0.00122		
FAQs									
I am not publishing a company report, but I need a factor for ‘electricity consumption’ instead of ‘electricity generation’ what should I do?									
For company reporting purposes, organisations should use the ‘electricity generation’ figures for Scope 2 electricity and may use the ‘T&D’ factors found in the 'Transmission and distribution' tab for reporting Scope 3 losses.  However, for other reporting contexts (where specific scopes do not need to be reported) the ‘electricity consumption’ figure can be calculated by adding together the ‘electricity generation’ and the ‘T&D’ values within each year.									
I previously used a 5-year grid rolling average factors. These factors are based on 1-year average factors and look quite different, what should I do?									
Please refer to the 'What's new in 2013'  section of the ‘What’s new’ tab of the 2013 GHG Conversion factors spreadsheet for full instructions on how to rebaseline your data to compensate for the changes made.									
For information about how the conversion factors have been derived, please refer to the 'Methodology paper' that accompanies the conversion factors.									

===== Overseas electricity =====
UK Government GHG Conversion Factors for Company Reporting									
Overseas electricity									
Index									
Emissions source:	Overseas electricity	Next publication date: 	June 2026	Factor set:	Full set				
Scope:	Scope 2	Version:	1	Year:	2025				
Overseas electricity conversion factors should be used to report on electricity used by an organisation at international sites owned/controlled by them.  Electricity should be reported as a Scope 2, indirect emissions source.  									
Guidance									
● We no longer provide overseas CO2 emission factors. They are available for sale from the International Energy Agency (IEA) website.									
● There are some freely available overseas electricity factors which can be found on national websites. For example: 									
- The EEA publishes electricity factors for EU countries, found here.									
- The US EPA publishes electricity factors for the US found here.									
- The SEAI publishes factors for the Republic of Ireland, found here. NI is included in the UK Electricity factors.									
- The RTE publishes the French electricity factor, found here. 									
● Further, the IEA now also publishes data for transmission and distribution losses, also available from International Energy Agency (IEA) website. These are also no longer provided as part of these conversion factors.									
●  The conversion factors supplied by the IEA do not include the emissions associated with the extraction, refining and transportation of primary fuels before their use in the generation of electricity. We no longer provide overseas the WTT data for overseas electricity use or emissions factors for the Scope 2. They are available for sale from the CO2 Emissions from Fuel Combustion online data service at the International Energy Agency (IEA) website.									

===== SC 2- Heat and steam =====
UK Government GHG Conversion Factors for Company Reporting									
Heat and steam									
Index									
Emissions source:	Heat and steam	Next publication date: 	June 2026	Factor set:	Full set				
Scope:	Scope 2	Version:	1	Year:	2025				
Heat and steam conversion factors should be used to report emissions within organisations that purchase heat/steam energy for heating purposes or for use in specific industrial processes. District heat and steam factors are also available.									
Guidance									
●  The year displayed alongside the heat and steam factors is the reporting year for which users should apply these factors. This is based on a calendar reporting year.									
●  It should be recognised that these conversion factors are based on an industry average fuel mix for combined heat and power (CHP) based heat and steam (in the absence of statistics from non-CHP operators). Therefore, if better supplier-specific data become available, which are based on a true fuel mix for an organisation’s specific infrastructure, then these should be used as a better alternative.									
●  It should be noted that to calculate the distribution impact of district heat and steam figures, users should refer to the 'Transmission and distribution' tab and add these emissions to their Scope 3 accounting.									
Calculating emissions from heat and steam									
Company I reports the emissions from the purchase of heat and steam for its 'site 1'.  It keeps records of the kWh use per year.									
